nibs-gsin,bpr-opi,gsin-description_en,gsin-description_fr,bpr-opi-url_en,bpr-opi-url_fr,gsin-code-status_en,gsin-code-status_fr,date-file-published
M180A,"[""RH""]","Property Management - Research and Development Facilities","Gestion immobilière - installations de recherche et de développement","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
M119A,"[""RH""]","Operation of a Government Service Program","Gestion de programmes et d'installations de services gouvernementaux","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
B400A,"[""RH""]","Space Policy Studies","Études relatives à la politique spatiale","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7490KA,"[""RH""]","EMBOSSING MACHINES, ADDRESS PLATE","Estampeuse, plaque adresse","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7490,"[""RH""]","Miscellaneous Office Machines","Machines de bureau diverses","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7490WA,"[""RH""]","STENCIL CUTTING MACHINES","Machines à préparer les pochoirs","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7490WD,"[""RH""]","OFFICE EQUIPMENT (PARTS ONLY)","Équipement de bureau (pièces seulement)","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7490P,"[""RH""]","LAMINATING MACHINE, OFFICE TYPE","Machine à laminer, type bureau","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7490QBE,"[""RH""]","MAIL PROCESSING SYSTEM (INCLUDES AUTOMATIC EXTRACTOR, ORIENTOR  AND ENVELOPE OPENER)","Système d'acheminement du courrier (comprend extracteur, orienteur et ouvre-lettre automatiques)","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7490QE,"[""RH""]","FOLDING/INSERTING EQUIPMENT - MAIL ROOM","Dispositif de pliage et d'insertion, salle de courrier","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7490R,"[""RH""]","PAPER SHREDDING MACHINE (OFFICE TYPE) NOT SECURITY APPROVED","Déchiqueteuse, papier (type bureau) pas approuvé pour la sécurité","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7630,"[""RH""]","Newspapers and Periodicals","Journaux et publications périodiques","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N7650,"[""RH""]","Drawings and Specifications","Dessins et normes ou spécifications","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
H300B,"[""RH""]","Analytical Chemistry","Chimie analytique","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
F059A,"[""RH""]","Other Natural Resource and Conservation Services","Autres services de ressources naturelles et de conservation","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R004A,"[""RH""]","Certifications and Accreditations for Products and Institutions other than Educational Institutions","Certification et accréditation de produits et d'établissements autres que les établissements d'enseignement","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
N9999,"[""RH""]","Miscellaneous Items","Articles divers","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R013A,"[""RH""]","Land and Building Appraisal","Évaluation de terrains et d'immeubles","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R019A,"[""RH""]","Budget Control Systems","Systèmes de contrôle budgétaire","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R102A,"[""RH""]","Weather Reporting/Observation Services","Services d'information et d'observation météorologiques","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R103AA,"[""RH""]","Courier Service, Licensed (Station Wagons, Vans, Trucks)","Services de messagerie, licenciés (familiales, fourgons, camions)","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R109AB,"[""RH""]","Proof Reading Services","Services de lecture d'épreuve","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R107AA,"[""RH""]","Book-Binding Services","Services de reliure","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R113A,"[""RH""]","Data Collection Services","Service de collecte des données","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R118C,"[""RH""]","Rental - Warehouses","Location - entrepôts","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R119A,"[""RH""]","Industrial Systems","Systèmes industriels","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R121C,"[""RH""]","Employment / Training Program Evaluation","Évaluation du programme d'emploi / de formation","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R116AB,"[""RH""]","Summons Serving Services","Services de signification de procès-verbaux","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R117A,"[""RH""]","Paper Shredding Service","Service de déchiquetage du papier","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R199EB,"[""RH""]","Automotive Washing Services","Services de lavage de véhicules motorisés","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R199EG,"[""RH""]","Sign Printing Contractor Services","Services d'entrepreneurs pour impression d'enseignes","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R199EO,"[""RH""]","Weather Reporting and Observing","Rapport et observation de température","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R199F,"[""RH""]","Administrative Management and Planning Services","Services administratifs, de gestion et de planification","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R201AC,"[""RH""]","Temporary Help Services - Administrative","Services d'aide temporaire - administratifs","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R201BA,"[""RH""]","Temporary Help Services - Professional and Technical","Services d'aide temporaire - professionnels et techniques","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R201EA,"[""RH""]","Temporary Help Services - Industrial","Services d'aide temporaire - industriel","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R201D,"[""RH""]","Services of Individuals - Except Consultants","Services d'individus - sauf experts conseils","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R201DB,"[""RH""]","Services of Individuals - Management","Services d'individus - en gestion","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R201DH,"[""RH""]","Services of Individuals - Truck Drivers","Services d'individus - conducteurs de camion","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R201DI,"[""RH""]","Services of Individuals - Cook (Chef)","Services d'individus - cuisinier (chef)","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
R201E,"[""RH""]","Temporary Help, N.E.S.","Aide temporaire, N.E.A.","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
S099D,"[""RH""]","Swill Collection and Disposal","Collecte et élimination des eaux grasses","[""http://www.geds.gc.ca/en/GEDS/?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]","[""http://www.geds.gc.ca/fr/SAGE?pgid=017&dn=ou%3DNCRO-BRCN%2Cou%3DOFF-BUR%2Cou%3DADM52-SMA52%2Cou%3DAP-PA%2COU%3DPSPC-SPAC%2Co%3Dgc%2Cc%3Dca""]",Active,Actif,"2019-09-30 16:52:15"
